year,road_section,traffic_period,weather_station_id,wind_bin,wind_bin_lower_ms,estimated_vehicle_km,injury_accidents,serious_or_fatal_accidents,one_vehicle_accidents,multiple_vehicle_accidents
2022,351-01,SDU,36504,15-20,15.0,1963.8406250000003,0,0,0,0
2022,351-01,SDU,36504,20-25,20.0,264.7874999999998,0,0,0,0
2022,36-01,VHDU,31399,0-5,0.0,276939.75534935365,1,0,1,0
2022,36-01,VHDU,31399,5-10,5.0,302677.8738599413,0,0,0,0
2022,36-01,VHDU,31399,10-15,10.0,170747.51813783805,0,0,0,0
2022,36-01,VHDU,31399,15-20,15.0,6119.552652866999,0,0,0,0
2022,36-02,VDU,31599,0-5,0.0,154292.26186918037,0,0,0,0
2022,36-02,VDU,31599,5-10,5.0,128138.68564202782,0,0,0,0
2022,36-02,VDU,31599,10-15,10.0,45427.75371881825,0,0,0,0
2022,36-02,VDU,31599,15-20,15.0,13284.356178871134,1,0,1,0
2022,36-02,VDU,31599,20-25,20.0,2648.963880905852,0,0,0,0
2022,36-02,VDU,31599,>=25,25.0,138.37871019657433,0,0,0,0
2022,36-06,VDU,1596,0-5,0.0,992510.8229166667,1,0,0,1
2022,36-06,VDU,1596,5-10,5.0,330577.1145833333,0,0,0,0
2022,36-06,VDU,1596,10-15,10.0,34141.1875,0,0,0,0
2022,36-06,VDU,1596,15-20,15.0,935.3749999999991,0,0,0,0
2022,36-07,VHDU,31591,0-5,0.0,602897.8847336065,0,0,0,0
2022,36-07,VHDU,31591,5-10,5.0,415972.64002732234,1,0,1,0
2022,36-07,VHDU,31591,10-15,10.0,112456.95662568304,0,0,0,0
2022,36-07,VHDU,31591,15-20,15.0,19223.972165300544,0,0,0,0
2022,36-07,VHDU,31591,20-25,20.0,2099.5464480874307,0,0,0,0
2022,36-12,VDU,1479,0-5,0.0,844202.3290527019,1,0,1,0
2022,36-12,VDU,1479,5-10,5.0,526474.3498999333,0,0,0,0
2022,36-12,VDU,1479,10-15,10.0,129542.26501000668,0,0,0,0
2022,36-12,VDU,1479,15-20,15.0,16914.431787858575,0,0,0,0
2022,36-12,VDU,1479,20-25,20.0,1114.1242494996666,0,0,0,0
2022,360-02,VHDU,1493,0-5,0.0,139675.52658544917,1,1,1,0
2022,360-02,VHDU,1493,5-10,5.0,126953.01149948765,0,0,0,0
2022,360-02,VHDU,1493,10-15,10.0,27962.31925310258,0,0,0,0
2022,360-02,VHDU,1493,15-20,15.0,3963.0294318569963,0,0,0,0
2022,360-02,VHDU,1493,20-25,20.0,221.113230103609,0,0,0,0
2022,38-01,VDU,31392,0-5,0.0,280928.35392437613,0,0,0,0
2022,38-01,VDU,31392,5-10,5.0,331494.3748465899,0,0,0,0
2022,38-01,VDU,31392,10-15,10.0,223703.21033253463,0,0,0,0
2022,38-01,VDU,31392,15-20,15.0,73033.79253112034,1,0,1,0
2022,38-01,VDU,31392,20-25,20.0,14671.72555665946,0,0,0,0
2022,38-01,VDU,31392,>=25,25.0,2544.542808719537,0,0,0,0
2022,38-02,SDU,31387,0-5,0.0,676236.375,1,1,0,1
2022,38-02,SDU,31387,5-10,5.0,541350.0,0,0,0,0
2022,38-02,SDU,31387,10-15,10.0,99698.625,0,0,0,0
2022,38-02,SDU,31387,15-20,15.0,3609.0000000000005,0,0,0,0
2022,38-03,SDU,1395,0-5,0.0,779367.875,0,0,0,0
2022,38-03,SDU,1395,5-10,5.0,554245.9999999999,1,0,0,1
2022,38-03,SDU,1395,10-15,10.0,84937.875,0,0,0,0
2022,38-03,SDU,1395,15-20,15.0,6003.249999999999,0,0,0,0
2022,38-03,SDU,1395,20-25,20.0,648.9999999999995,0,0,0,0
2022,39-01,SDU,31387,0-5,0.0,2206340.625,2,0,1,1
2022,39-01,SDU,31387,5-10,5.0,1766250.0,0,0,0,0
2022,39-01,SDU,31387,10-15,10.0,325284.37500000006,0,0,0,0
2022,39-01,SDU,31387,15-20,15.0,11775.0,0,0,0,0
2022,39-01,VDU,31387,0-5,0.0,965340.9520665902,0,0,0,0
2022,39-01,VDU,31387,5-10,5.0,1121864.4543628015,0,0,0,0
2022,39-01,VDU,31387,10-15,10.0,708581.5568312285,2,0,0,2
2022,39-01,VDU,31387,15-20,15.0,130323.56400688864,0,0,0,0
2022,39-01,VDU,31387,20-25,20.0,18086.40901262916,0,0,0,0
2022,39-01,VDU,31387,>=25,25.0,338.0637198622255,0,0,0,0
2022,39-01,VHDU,31387,0-5,0.0,1576449.4398907102,0,0,0,0
2022,39-01,VHDU,31387,5-10,5.0,1493568.6680327866,1,0,0,1
2022,39-01,VHDU,31387,10-15,10.0,249213.9071038251,0,0,0,0
2022,39-01,VHDU,31387,15-20,15.0,27626.923952641162,0,0,0,0
2022,39-01,VHDU,31387,20-25,20.0,381.06102003642786,0,0,0,0
2022,41-15,SDU,1370,0-5,0.0,19430320.0,2,0,1,1
2022,41-15,SDU,1370,5-10,5.0,12461085.0,1,0,0,1
2022,41-15,SDU,1370,10-15,10.0,1842863.75,0,0,0,0
2022,41-15,SDU,1370,15-20,15.0,233983.75,0,0,0,0
2022,41-15,SDU,1370,20-25,20.0,3867.49999999998,0,0,0,0
2022,41-15,VDU,1370,0-5,0.0,12031930.625,0,0,0,0
2022,41-15,VDU,1370,5-10,5.0,7987354.375,2,0,1,1
2022,41-15,VDU,1370,10-15,10.0,4899984.375,0,0,0,0
2022,41-15,VDU,1370,15-20,15.0,1151686.25,0,0,0,0
2022,41-15,VDU,1370,20-25,20.0,306913.74999999994,1,0,1,0
2022,41-15,VDU,1370,>=25,25.0,95720.625,0,0,0,0
2022,41-15,VHDU,1370,0-5,0.0,18587358.25552266,0,0,0,0
2022,41-15,VHDU,1370,5-10,5.0,10131545.566499658,2,1,1,1
2022,41-15,VHDU,1370,10-15,10.0,2545893.954110681,0,0,0,0
2022,41-15,VHDU,1370,15-20,15.0,247592.22386700066,0,0,0,0
2022,41-16,VDU,31363,0-5,0.0,8142472.916666666,0,0,0,0
2022,41-16,VDU,31363,5-10,5.0,6474518.75,0,0,0,0
2022,41-16,VDU,31363,10-15,10.0,4329660.416666667,2,0,1,1
2022,41-16,VDU,31363,15-20,15.0,1632852.0833333335,0,0,0,0
2022,41-16,VDU,31363,20-25,20.0,388543.75,0,0,0,0
2022,41-16,VDU,31363,>=25,25.0,122252.08333333331,0,0,0,0
2022,41-16,VHDU,31363,0-5,0.0,14221869.996584697,1,1,0,1
2022,41-16,VHDU,31363,5-10,5.0,9035250.454234973,0,0,0,0
2022,41-16,VHDU,31363,10-15,10.0,3202599.7882513655,1,0,1,0
2022,41-16,VHDU,31363,15-20,15.0,433238.88148907095,0,0,0,0
2022,41-16,VHDU,31363,20-25,20.0,1530.879439890689,0,0,0,0
2022,41-17,VHDU,1350,0-5,0.0,4178384.9402118213,1,0,0,1
2022,41-17,VHDU,1350,5-10,5.0,4320945.5961735565,0,0,0,0
2022,41-17,VHDU,1350,10-15,10.0,1318686.067646054,0,0,0,0
2022,41-17,VHDU,1350,15-20,15.0,115971.9621910944,0,0,0,0
2022,41-17,VHDU,1350,20-25,20.0,1131.4337774740882,0,0,0,0
2022,410-02,VHDU,1474,0-5,0.0,688949.7333485271,2,0,1,1
2022,410-02,VHDU,1474,5-10,5.0,102585.42219816534,0,0,0,0
2022,410-02,VHDU,1474,10-15,10.0,3989.181243234003,0,0,0,0
2022,410-02,VHDU,1474,15-20,15.0,90.6632100734998,0,0,0,0
2022,42-02,SDU,1370,0-5,0.0,709556.2666666667,1,0,1,0
2022,42-02,SDU,1370,5-10,5.0,455053.8,0,0,0,0
2022,42-02,SDU,1370,10-15,10.0,67297.68333333333,0,0,0,0
2022,42-02,SDU,1370,15-20,15.0,8544.616666666667,0,0,0,0
2022,42-02,SDU,1370,20-25,20.0,141.23333333333264,0,0,0,0
2022,42-02,VHDU,1370,0-5,0.0,407429.53199726716,1,0,1,0
2022,42-02,VHDU,1370,5-10,5.0,222080.55667843312,0,0,0,0
2022,42-02,VHDU,1370,10-15,10.0,55805.26118765657,0,0,0,0
2022,42-02,VHDU,1370,15-20,15.0,5427.150136643134,0,0,0,0
2022,420-01,VDU,31363,0-5,0.0,110953.45624999999,1,0,1,0
2022,420-01,VDU,31363,5-10,5.0,88225.06874999998,0,0,0,0
2022,420-01,VDU,31363,10-15,10.0,58998.14374999999,0,0,0,0
2022,420-01,VDU,31363,15-20,15.0,22250.06875,0,0,0,0
2022,420-01,VDU,31363,20-25,20.0,5294.493749999999,0,0,0,0
2022,420-01,VDU,31363,>=25,25.0,1665.8687499999996,0,0,0,0
2022,426-01,VDU,31364,0-5,0.0,227311.09375,0,0,0,0
2022,426-01,VDU,31364,5-10,5.0,198256.7708333333,1,0,1,0
2022,426-01,VDU,31364,10-15,10.0,86940.20833333334,0,0,0,0
2022,426-01,VDU,31364,15-20,15.0,33509.53125,0,0,0,0
2022,426-01,VDU,31364,20-25,20.0,6746.458333333334,0,0,0,0
2022,426-01,VDU,31364,>=25,25.0,1718.4374999999998,0,0,0,0
2022,427-04,VHDU,31365,0-5,0.0,396144.82995218574,0,0,0,0
2022,427-04,VHDU,31365,5-10,5.0,404153.4967896174,1,0,1,0
2022,427-04,VHDU,31365,10-15,10.0,92280.50949453551,0,0,0,0
2022,427-04,VHDU,31365,15-20,15.0,14467.269125683059,0,0,0,0
2022,427-04,VHDU,31365,20-25,20.0,671.6946379781418,0,0,0,0
2022,427-12,SDU,31380,0-5,0.0,1332937.8522229178,1,0,1,0
2022,427-12,SDU,31380,5-10,5.0,773972.0071725394,0,0,0,0
2022,427-12,SDU,31380,10-15,10.0,89439.55285478455,0,0,0,0
2022,427-12,SDU,31380,15-20,15.0,7024.7054135595135,0,0,0,0
2022,427-12,SDU,31380,20-25,20.0,250.8823361985526,0,0,0,0
2022,427-12,VDU,31380,0-5,0.0,254229.6875,0,0,0,0
2022,427-12,VDU,31380,5-10,5.0,303043.59375,0,0,0,0
2022,427-12,VDU,31380,10-15,10.0,161162.65625,1,0,1,0
2022,427-12,VDU,31380,15-20,15.0,56942.03125,0,0,0,0
2022,427-12,VDU,31380,20-25,20.0,9482.8125,0,0,0,0
2022,427-12,VDU,31380,>=25,25.0,1941.71875,0,0,0,0
2022,429-01,VDU,1350,0-5,0.0,158511.55208333334,1,0,0,1
2022,429-01,VDU,1350,5-10,5.0,187348.21875,0,0,0,0
2022,429-01,VDU,1350,10-15,10.0,116458.0798611111,0,0,0,0
2022,429-01,VDU,1350,15-20,15.0,48631.83680555556,0,0,0,0
2022,429-01,VDU,1350,20-25,20.0,10963.940972222223,0,0,0,0
2022,429-01,VDU,1350,>=25,25.0,1471.8715277777778,0,0,0,0
2022,429-02,VDU,1350,0-5,0.0,459099.0,0,0,0,0
2022,429-02,VDU,1350,5-10,5.0,542619.0,0,0,0,0
2022,429-02,VDU,1350,10-15,10.0,337299.0,2,0,2,0
2022,429-02,VDU,1350,15-20,15.0,140853.0,0,0,0,0
2022,429-02,VDU,1350,20-25,20.0,31755.0,0,0,0,0
2022,429-02,VDU,1350,>=25,25.0,4263.000000000001,0,0,0,0
2022,429-02,VHDU,1350,0-5,0.0,686860.1489579774,2,2,1,1
2022,429-02,VHDU,1350,5-10,5.0,710294.8575333105,0,0,0,0
2022,429-02,VHDU,1350,10-15,10.0,216771.05432183124,0,0,0,0
2022,429-02,VHDU,1350,15-20,15.0,19063.949436282885,0,0,0,0
2022,429-02,VHDU,1350,20-25,20.0,185.9897505978812,0,0,0,0
2022,43-01,VDU,31364,0-5,0.0,2422518.6875,1,0,0,1
2022,43-01,VDU,31364,5-10,5.0,2112878.5416666665,4,0,2,2
2022,43-01,VDU,31364,10-15,10.0,926546.4166666667,0,0,0,0
2022,43-01,VDU,31364,15-20,15.0,357120.5625,0,0,0,0
2022,43-01,VDU,31364,20-25,20.0,71898.91666666667,0,0,0,0
2022,43-01,VDU,31364,>=25,25.0,18313.874999999996,0,0,0,0
2022,43-01,VHDU,31364,0-5,0.0,3623011.8456284152,1,0,1,0
2022,43-01,VHDU,31364,5-10,5.0,2686296.499487705,0,0,0,0
2022,43-01,VHDU,31364,10-15,10.0,813278.639002732,1,1,0,1
2022,43-01,VHDU,31364,15-20,15.0,129629.18408469945,0,0,0,0
2022,43-01,VHDU,31364,20-25,20.0,412.83179644808166,0,0,0,0
2022,45-01,VHDU,1453,0-5,0.0,621729.3299180327,0,0,0,0
2022,45-01,VHDU,1453,5-10,5.0,863875.3165983605,1,1,0,1
2022,45-01,VHDU,1453,10-15,10.0,459716.31045081967,0,0,0,0
2022,45-01,VHDU,1453,15-20,15.0,91547.25614754097,0,0,0,0
2022,45-01,VHDU,1453,20-25,20.0,9317.786885245901,0,0,0,0
2022,46-01,VHDU,1350,0-5,0.0,13226.920464639563,0,0,0,0
2022,46-01,VHDU,1350,5-10,5.0,13678.204509736934,1,0,0,1
2022,46-01,VHDU,1350,10-15,10.0,4174.377417150667,0,0,0,0
2022,46-01,VHDU,1350,15-20,15.0,367.1159890673044,0,0,0,0
2022,46-01,VHDU,1350,20-25,20.0,3.5816194055346666,0,0,0,0
2022,50-01,SDU,1779,0-5,0.0,1870073.3333333335,1,0,1,0
2022,50-01,SDU,1779,5-10,5.0,352788.3333333334,0,0,0,0
2022,50-01,SDU,1779,10-15,10.0,24640.0,0,0,0,0
2022,50-01,SDU,1779,15-20,15.0,6544.999999999999,0,0,0,0
2022,50-01,SDU,1779,20-25,20.0,513.333333333333,0,0,0,0
2022,50-05,VDU,1781,0-5,0.0,221763.3,1,0,1,0
2022,50-05,VDU,1781,5-10,5.0,159997.2,0,0,0,0
2022,50-05,VDU,1781,10-15,10.0,74809.35,0,0,0,0
2022,50-05,VDU,1781,15-20,15.0,24543.75,0,0,0,0
2022,50-05,VDU,1781,20-25,20.0,3814.7999999999993,0,0,0,0
2022,50-05,VDU,1781,>=25,25.0,1654.9499999999998,0,0,0,0
2022,509-01,SDU,31572,0-5,0.0,681422.1041666667,1,1,1,0
2022,509-01,SDU,31572,5-10,5.0,271101.625,0,0,0,0
2022,509-01,SDU,31572,10-15,10.0,21619.21527777778,0,0,0,0
2022,509-01,SDU,31572,15-20,15.0,2223.055555555555,0,0,0,0
2022,51-01,SDU,31572,0-5,0.0,2560505.5000000005,1,1,1,0
2022,51-01,SDU,31572,5-10,5.0,1018689.0,0,0,0,0
2022,51-01,SDU,31572,10-15,10.0,81236.16666666667,0,0,0,0
2022,51-01,SDU,31572,15-20,15.0,8353.333333333332,0,0,0,0
2022,51-01,VDU,31572,0-5,0.0,1505486.958333333,0,0,0,0
2022,51-01,VDU,31572,5-10,5.0,983005.8472222222,1,0,0,1
2022,51-01,VDU,31572,10-15,10.0,436695.3611111111,0,0,0,0
2022,51-01,VDU,31572,15-20,15.0,125501.375,0,0,0,0
2022,51-01,VDU,31572,20-25,20.0,19416.527777777777,0,0,0,0
2022,51-01,VDU,31572,>=25,25.0,5471.930555555555,0,0,0,0
2022,51-02,VDU,31572,0-5,0.0,832169.7916666667,2,0,2,0
2022,51-02,VDU,31572,5-10,5.0,543364.2361111112,0,0,0,0
2022,51-02,VDU,31572,10-15,10.0,241386.8055555556,1,0,1,0
2022,51-02,VDU,31572,15-20,15.0,69371.87500000001,0,0,0,0
2022,51-02,VDU,31572,20-25,20.0,10732.63888888889,0,0,0,0
2022,51-02,VDU,31572,>=25,25.0,3024.6527777777774,0,0,0,0
2022,518-03,VHDU,6802,0-5,0.0,282585.36313629366,1,1,0,1
2022,518-03,VHDU,6802,5-10,5.0,70774.81670751866,0,0,0,0
2022,518-03,VHDU,6802,10-15,10.0,6742.416462406658,0,0,0,0
2022,518-03,VHDU,6802,15-20,15.0,493.34754602975545,0,0,0,0
2022,518-03,VHDU,6802,20-25,20.0,20.556147751239553,0,0,0,0
2022,54-02,VHDU,1779,0-5,0.0,1902807.8796607275,0,0,0,0
2022,54-02,VHDU,1779,5-10,5.0,640596.8972505266,1,0,0,1
2022,54-02,VHDU,1779,10-15,10.0,21757.223088745945,0,0,0,0
2022,54-03,SDU,1868,0-5,0.0,2479593.229166667,0,0,0,0
2022,54-03,SDU,1868,5-10,5.0,1539883.333333333,1,1,0,1
2022,54-03,SDU,1868,10-15,10.0,249400.5208333333,0,0,0,0
2022,54-03,SDU,1868,15-20,15.0,21740.104166666664,0,0,0,0
2022,54-03,SDU,1868,20-25,20.0,732.8124999999984,0,0,0,0
2022,54-04,VDU,1868,0-5,0.0,425005.93516559334,1,1,0,1
2022,54-04,VDU,1868,5-10,5.0,448628.62490800367,0,0,0,0
2022,54-04,VDU,1868,10-15,10.0,224685.52614995398,0,0,0,0
2022,54-04,VDU,1868,15-20,15.0,61756.46032658694,0,0,0,0
2022,54-04,VDU,1868,20-25,20.0,12486.278863845444,0,0,0,0
2022,54-04,VDU,1868,>=25,25.0,1282.374586016559,0,0,0,0
2022,54-05,VDU,31958,0-5,0.0,452966.26736111107,1,0,1,0
2022,54-05,VDU,31958,5-10,5.0,374018.03472222225,0,0,0,0
2022,54-05,VDU,31958,10-15,10.0,199029.68402777775,0,0,0,0
2022,54-05,VDU,31958,15-20,15.0,57411.20486111111,0,0,0,0
2022,54-05,VDU,31958,20-25,20.0,6761.625,0,0,0,0
2022,54-05,VDU,31958,>=25,25.0,688.6840277777774,0,0,0,0
2022,54-12,VHDU,1938,0-5,0.0,479920.7804429622,1,1,1,0
2022,54-12,VHDU,1938,5-10,5.0,199266.10997092526,0,0,0,0
2022,54-12,VHDU,1938,10-15,10.0,59736.70179864318,0,0,0,0
2022,54-12,VHDU,1938,15-20,15.0,13586.325679835812,0,0,0,0
2022,54-12,VHDU,1938,20-25,20.0,4054.332107633544,0,0,0,0
2022,54-14,SDU,1938,0-5,0.0,487605.0052940172,1,1,1,0
2022,54-14,SDU,1938,5-10,5.0,146727.19570786133,0,0,0,0
2022,54-14,SDU,1938,10-15,10.0,39017.7834576194,0,0,0,0
2022,54-14,SDU,1938,15-20,15.0,10751.393237319975,0,0,0,0
2022,54-14,SDU,1938,20-25,20.0,2541.2384015483576,0,0,0,0
2022,54-14,SDU,1938,>=25,25.0,156.3839016337448,0,0,0,0
2022,56-01,VHDU,31948,0-5,0.0,407348.59375000006,0,0,0,0
2022,56-01,VHDU,31948,5-10,5.0,291896.14062500006,0,0,0,0
2022,56-01,VHDU,31948,10-15,10.0,73384.93750000001,1,0,1,0
2022,56-01,VHDU,31948,15-20,15.0,7773.828125000001,0,0,0,0
2022,574-04,VDU,1919,0-5,0.0,40617.95833333333,0,0,0,0
2022,574-04,VDU,1919,5-10,5.0,55185.54166666667,0,0,0,0
2022,574-04,VDU,1919,10-15,10.0,42671.41666666667,1,0,1,0
2022,574-04,VDU,1919,15-20,15.0,16602.625,0,0,0,0
2022,574-04,VDU,1919,20-25,20.0,5304.0,0,0,0,0
2022,574-04,VDU,1919,>=25,25.0,64.45833333333331,0,0,0,0
2022,58-01,VHDU,2050,0-5,0.0,494380.59587840154,0,0,0,0
2022,58-01,VHDU,2050,5-10,5.0,333915.87952294206,1,1,1,0
2022,58-01,VHDU,2050,10-15,10.0,43735.964550836856,0,0,0,0
2022,58-01,VHDU,2050,15-20,15.0,1990.2600478196514,0,0,0,0
2022,60-03,VHDU,31986,0-5,0.0,486422.21585505264,1,0,1,0
2022,60-03,VHDU,31986,5-10,5.0,288725.87437128485,0,0,0,0
2022,60-03,VHDU,31986,10-15,10.0,70882.44725651578,0,0,0,0
2022,60-03,VHDU,31986,15-20,15.0,10735.30840192044,0,0,0,0
2022,60-03,VHDU,31986,20-25,20.0,882.3541152263376,0,0,0,0
2022,60-24,SDU,32365,0-5,0.0,201909.9166666667,1,0,1,0
2022,60-24,SDU,32365,5-10,5.0,142447.25,0,0,0,0
2022,60-24,SDU,32365,10-15,10.0,46559.08333333334,0,0,0,0
2022,60-24,SDU,32365,15-20,15.0,12718.916666666668,0,0,0,0
2022,60-24,SDU,32365,20-25,20.0,1477.333333333333,0,0,0,0
2022,60-24,SDU,32365,>=25,25.0,415.49999999999994,0,0,0,0
2022,60-36,SDU,2428,0-5,0.0,527633.0814337817,1,0,1,0
2022,60-36,SDU,2428,5-10,5.0,55085.33599270571,0,0,0,0
2022,60-36,SDU,2428,10-15,10.0,3317.182641896513,0,0,0,0
2022,60-36,SDU,2428,15-20,15.0,1943.3999316161385,0,0,0,0
2022,60-43,VDU,2530,0-5,0.0,59886.41658208181,1,0,1,0
2022,60-43,VDU,2530,5-10,5.0,31977.84449162782,0,0,0,0
2022,60-43,VDU,2530,10-15,10.0,7835.823536452039,1,0,1,0
2022,60-43,VDU,2530,15-20,15.0,1350.6025709189253,0,0,0,0
2022,60-43,VDU,2530,20-25,20.0,122.25281891938545,0,0,0,0
2022,61-21,VHDU,2481,0-5,0.0,142278.7447079918,0,0,0,0
2022,61-21,VHDU,2481,5-10,5.0,67331.57247438525,1,0,1,0
2022,61-21,VHDU,2481,10-15,10.0,22188.661026867034,0,0,0,0
2022,61-21,VHDU,2481,15-20,15.0,3962.260897654827,0,0,0,0
2022,61-21,VHDU,2481,20-25,20.0,201.47089310109268,0,0,0,0
2022,61-24,VHDU,32474,0-5,0.0,157633.1845986565,1,1,1,0
2022,61-24,VHDU,32474,5-10,5.0,168223.46336160763,0,0,0,0
2022,61-24,VHDU,32474,10-15,10.0,90951.80584652169,0,0,0,0
2022,61-24,VHDU,32474,15-20,15.0,18115.60626038939,0,0,0,0
2022,61-24,VHDU,32474,20-25,20.0,2392.1570852783784,0,0,0,0
2022,61-24,VHDU,32474,>=25,25.0,398.6928475463963,0,0,0,0
2022,61-43,VDU,2643,0-5,0.0,266593.4864927626,1,0,1,0
2022,61-43,VDU,2643,5-10,5.0,163611.8466599582,0,0,0,0
2022,61-43,VDU,2643,10-15,10.0,46650.12214567691,0,0,0,0
2022,61-43,VDU,2643,15-20,15.0,5420.086306989705,0,0,0,0
2022,61-43,VDU,2643,20-25,20.0,373.7990556544623,0,0,0,0
2022,61-43,VDU,2643,>=25,25.0,261.6593389581237,0,0,0,0
2022,63-02,VDU,31122,0-5,0.0,137525.78125000003,1,0,1,0
2022,63-02,VDU,31122,5-10,5.0,130912.03125,0,0,0,0
2022,63-02,VDU,31122,10-15,10.0,59479.06250000001,1,1,1,0
2022,63-02,VDU,31122,15-20,15.0,36532.03125,0,0,0,0
2022,63-02,VDU,31122,20-25,20.0,17383.437499999996,0,0,0,0
2022,63-02,VDU,31122,>=25,25.0,7485.156249999999,0,0,0,0
2022,63-03,SDU,32322,0-5,0.0,371727.59972652694,1,1,1,0
2022,63-03,SDU,32322,5-10,5.0,182402.4537032817,0,0,0,0
2022,63-03,SDU,32322,10-15,10.0,47864.4736668186,0,0,0,0
2022,63-03,SDU,32322,15-20,15.0,7761.806540565179,0,0,0,0
2022,63-03,SDU,32322,20-25,20.0,1713.19153372835,0,0,0,0
2022,63-03,SDU,32322,>=25,25.0,2202.6748290793075,0,0,0,0
2022,63-03,VHDU,32322,0-5,0.0,202755.36548934717,1,0,1,0
2022,63-03,VHDU,32322,5-10,5.0,154096.1396035092,0,0,0,0
2022,63-03,VHDU,32322,10-15,10.0,62550.81632676314,0,0,0,0
2022,63-03,VHDU,32322,15-20,15.0,25540.939011051614,0,0,0,0
2022,63-03,VHDU,32322,20-25,20.0,6546.315346929475,0,0,0,0
2022,63-03,VHDU,32322,>=25,25.0,927.824222399453,0,0,0,0
2022,63-05,SDU,2428,0-5,0.0,222241.96603601548,1,0,1,0
2022,63-05,SDU,2428,5-10,5.0,23202.247549578293,0,0,0,0
2022,63-05,SDU,2428,10-15,10.0,1397.2156371096423,0,0,0,0
2022,63-05,SDU,2428,15-20,15.0,818.5707772965579,0,0,0,0
2022,64-01,VHDU,2631,0-5,0.0,109565.67264446344,1,0,0,1
2022,64-01,VHDU,2631,5-10,5.0,64830.94449188729,0,0,0,0
2022,64-01,VHDU,2631,10-15,10.0,10153.989183034446,0,0,0,0
2022,64-01,VHDU,2631,15-20,15.0,1323.5126672359809,0,0,0,0
2022,64-01,VHDU,2631,20-25,20.0,105.88101337887846,0,0,0,0
2022,643-06,SDU,2692,0-5,0.0,59099.15666666667,0,0,0,0
2022,643-06,SDU,2692,5-10,5.0,39769.56999999999,1,1,1,0
2022,643-06,SDU,2692,10-15,10.0,8932.8,0,0,0,0
2022,643-06,SDU,2692,15-20,15.0,862.2633333333333,0,0,0,0
2022,643-06,SDU,2692,20-25,20.0,223.31999999999996,0,0,0,0
2022,643-06,SDU,2692,>=25,25.0,93.04999999999991,0,0,0,0
2022,68-10,VHDU,2481,0-5,0.0,127420.82008709018,1,0,1,0
2022,68-10,VHDU,2481,5-10,5.0,60300.252156762304,0,0,0,0
2022,68-10,VHDU,2481,10-15,10.0,19871.537315573773,0,0,0,0
2022,68-10,VHDU,2481,15-20,15.0,3548.48880635246,0,0,0,0
2022,68-10,VHDU,2481,20-25,20.0,180.43163422131133,0,0,0,0
2022,75-02,VDU,3433,0-5,0.0,561851.6999999998,2,0,2,0
2022,75-02,VDU,3433,5-10,5.0,405235.79999999993,0,0,0,0
2022,75-02,VDU,3433,10-15,10.0,197738.89999999997,0,0,0,0
2022,75-02,VDU,3433,15-20,15.0,41122.99999999999,0,0,0,0
2022,75-02,VDU,3433,20-25,20.0,7945.799999999999,0,0,0,0
2022,75-02,VDU,3433,>=25,25.0,557.5999999999995,0,0,0,0
2022,75-06,VHDU,3433,0-5,0.0,547044.036316029,1,0,1,0
2022,75-06,VHDU,3433,5-10,5.0,290481.9985200364,0,0,0,0
2022,75-06,VHDU,3433,10-15,10.0,66797.83356102003,0,0,0,0
2022,75-06,VHDU,3433,15-20,15.0,11046.131602914389,0,0,0,0
2022,756-01,SDU,3225,0-5,0.0,21687.86277777778,0,0,0,0
2022,756-01,SDU,3225,5-10,5.0,21123.23888888889,0,0,0,0
2022,756-01,SDU,3225,10-15,10.0,6408.624444444445,1,1,1,0
2022,756-01,SDU,3225,15-20,15.0,899.9588888888891,0,0,0,0
2022,756-01,SDU,3225,20-25,20.0,169.10055555555556,0,0,0,0
2022,756-01,SDU,3225,>=25,25.0,63.054444444444435,0,0,0,0
2022,76-04,SDU,3433,0-5,0.0,402765.2271433451,1,0,1,0
2022,76-04,SDU,3433,5-10,5.0,243238.60776500058,0,0,0,0
2022,76-04,SDU,3433,10-15,10.0,44067.254263918934,0,0,0,0
2022,76-04,SDU,3433,15-20,15.0,2566.6411533644537,0,0,0,0
2022,76-04,SDU,3433,20-25,20.0,987.1696743709435,0,0,0,0
2022,76-07,VDU,33643,0-5,0.0,104216.8111111111,1,0,1,0
2022,76-07,VDU,33643,5-10,5.0,82671.76666666666,0,0,0,0
2022,76-07,VDU,33643,10-15,10.0,50091.45555555555,1,1,0,1
2022,76-07,VDU,33643,15-20,15.0,24976.177777777775,0,0,0,0
2022,76-07,VDU,33643,20-25,20.0,6182.222222222222,0,0,0,0
2022,76-07,VDU,33643,>=25,25.0,1159.1666666666665,0,0,0,0
2022,76-09,VDU,33750,0-5,0.0,105090.32083333335,0,0,0,0
2022,76-09,VDU,33750,5-10,5.0,72076.66041666668,1,0,1,0
2022,76-09,VDU,33750,10-15,10.0,41002.58645833334,0,0,0,0
2022,76-09,VDU,33750,15-20,15.0,14662.188541666668,0,0,0,0
2022,76-09,VDU,33750,20-25,20.0,3363.7583333333337,0,0,0,0
2022,76-09,VDU,33750,>=25,25.0,135.63541666666669,0,0,0,0
2022,76-10,VDU,33751,0-5,0.0,57324.79652867362,1,0,1,0
2022,76-10,VDU,33751,5-10,5.0,46428.4109299871,0,0,0,0
2022,76-10,VDU,33751,10-15,10.0,17302.418201008564,0,0,0,0
2022,76-10,VDU,33751,15-20,15.0,6620.588718189281,0,0,0,0
2022,76-10,VDU,33751,20-25,20.0,2758.578632578867,0,0,0,0
