year,road_section,section_length_km,adu,sdu,vdu,thousand_vehicle_km
2007,50-04,8.59,300.0,481.0,179.0,941.459
2007,50-05,14.11,331.0,531.0,198.0,1705.806
2007,501-01,3.1,36.0,36.0,35.0,40.734
2007,5014-01,0.4,17.0,23.0,11.0,2.482
2007,502-01,15.0,84.0,134.0,50.0,457.71
2007,503-01,3.23,898.0,973.0,807.0,1058.697
2007,503-02,1.54,3335.0,3446.0,3207.0,1874.33
2007,5033-01,0.61,55.0,71.0,43.0,12.246
2007,504-01,6.63,106.0,170.0,64.0,255.474
2007,5040-01,3.53,16.0,26.0,6.0,20.615
2007,5041-01,0.24,17.0,22.0,14.0,1.489
2007,505-01,11.68,124.0,173.0,81.0,528.637
2007,506-01,2.46,866.0,920.0,764.0,777.581
2007,5064-01,0.39,17.0,22.0,14.0,2.42
2007,5065-01,0.62,27.0,37.0,22.0,6.11
2007,507-01,6.72,78.0,125.0,47.0,191.318
2007,508-01,5.84,202.0,313.0,131.0,430.583
2007,508-02,5.72,212.0,330.0,137.0,442.614
2007,508-03,12.6,213.0,338.0,126.0,979.587
2007,509-01,1.48,3108.0,3492.0,2643.0,1678.942
2007,509-02,0.96,4941.0,5106.0,4752.0,1731.326
2007,51-01,7.16,2650.0,2906.0,2391.0,6925.51
2007,51-02,11.24,1099.0,1350.0,887.0,4508.757
2007,510-01,10.02,75.0,117.0,48.0,274.298
2007,511-01,2.47,362.0,475.0,271.0,326.361
2007,5113-01,0.89,27.0,43.0,11.0,8.771
2007,512-01,15.04,30.0,43.0,20.0,164.688
2007,5120-01,0.24,33.0,43.0,26.0,2.891
2007,513-01,2.45,124.0,182.0,79.0,110.887
2007,514-01,3.75,32.0,50.0,17.0,43.8
2007,515-01,14.64,33.0,47.0,22.0,176.339
2007,5150-01,3.76,16.0,26.0,6.0,21.958
2007,517-01,8.37,65.0,97.0,42.0,198.578
2007,5178-01,0.4,202.0,224.0,196.0,29.492
2007,518-01,6.24,521.0,795.0,348.0,1186.63
2007,518-02,13.59,333.0,491.0,217.0,1651.797
2007,518-03,11.43,206.0,314.0,133.0,858.122
2007,518-04,17.21,100.0,154.0,66.0,628.165
2007,519-01,13.26,24.0,35.0,15.0,116.158
2007,5190-01,0.7,22.0,37.0,6.0,5.621
2007,52-02,14.69,68.0,103.0,44.0,364.606
2007,52-03,11.05,44.0,68.0,28.0,177.463
2007,52-04,11.75,28.0,56.0,9.0,120.085
2007,52-11,13.95,58.0,117.0,18.0,295.322
2007,52-12,9.08,116.0,228.0,45.0,384.447
2007,520-01,14.52,126.0,250.0,38.0,667.775
2007,520-02,5.3,115.0,232.0,38.0,222.468
2007,520-03,4.34,115.0,232.0,38.0,182.172
2007,522-01,0.84,110.0,163.0,72.0,33.726
2007,522-02,7.65,70.0,101.0,45.0,195.458
2007,522-03,11.42,64.0,95.0,42.0,266.771
2007,523-01,10.33,73.0,107.0,47.0,275.243
2007,523-02,8.14,51.0,83.0,34.0,151.526
2007,523-03,0.45,140.0,215.0,90.0,22.995
2007,524-01,2.65,28.0,45.0,18.0,27.083
2007,5240-01,0.3,414.0,442.0,373.0,45.333
2007,525-01,8.18,24.0,35.0,15.0,71.657
2007,5250-01,1.26,16.0,26.0,6.0,7.358
2007,526-01,4.05,16.0,26.0,11.0,23.652
2007,527-01,2.65,144.0,214.0,94.0,139.284
2007,527-02,11.29,20.0,29.0,11.0,82.417
2007,528-01,6.35,59.0,93.0,36.0,136.747
2007,528-02,10.11,16.0,28.0,9.0,59.042
2007,530-01,5.55,100.0,147.0,65.0,202.575
2007,531-01,1.0,5733.0,7046.0,4267.0,2092.545
2007,5315-01,0.56,16.0,26.0,6.0,3.27
2007,5316-01,0.27,17.0,22.0,14.0,1.675
2007,5317-01,5.01,52.0,82.0,34.0,95.09
2007,532-01,3.58,15.0,21.0,14.0,19.601
2007,533-01,11.37,83.0,105.0,62.0,344.454
2007,533-02,8.37,34.0,45.0,26.0,103.872
2007,533-03,11.0,73.0,93.0,54.0,293.095
2007,5336-01,2.13,17.0,22.0,14.0,13.217
2007,534-01,2.42,21.0,26.0,15.0,18.549
2007,535-01,2.88,50.0,66.0,38.0,52.56
2007,5350-01,2.38,21.0,33.0,6.0,18.243
2007,5375-01,2.56,16.0,20.0,12.0,14.95
2007,539-01,6.83,58.0,73.0,42.0,144.591
2007,539-02,6.16,28.0,42.0,15.0,62.955
2007,539-03,9.7,18.0,31.0,8.0,63.729
2007,54-02,12.06,995.0,1496.0,657.0,4379.737
2007,54-03,14.05,684.0,1045.0,432.0,3507.723
2007,54-04,12.3,780.0,1145.0,507.0,3501.81
2007,54-05,12.34,745.0,1093.0,484.0,3355.555
2007,54-06,12.24,731.0,1073.0,473.0,3265.816
2007,54-07,12.81,350.0,602.0,167.0,1636.478
2007,54-08,12.26,372.0,575.0,235.0,1664.663
2007,54-09,11.26,252.0,446.0,111.0,1035.695
2007,54-10,14.3,156.0,244.0,83.0,814.242
2007,54-11,11.07,244.0,378.0,150.0,985.894
2007,54-12,8.54,379.0,532.0,290.0,1180.673
2007,54-13,1.58,2125.0,2248.0,2100.0,1225.488
2007,54-14,4.17,416.0,556.0,323.0,633.173
2007,54-15,9.1,468.0,630.0,352.0,1554.462
2007,54-16,7.6,477.0,652.0,351.0,1323.198
2007,54-17,7.44,514.0,752.0,350.0,1395.818
2007,54-18,17.21,111.0,206.0,45.0,697.263
2007,54-19,10.8,106.0,197.0,43.0,417.852
2007,54-20,11.24,106.0,197.0,43.0,434.876
2007,54-21,11.01,122.0,218.0,53.0,490.275
2007,54-22,9.42,126.0,226.0,54.0,433.226
2007,54-23,6.67,183.0,326.0,80.0,445.523
2007,540-01,8.42,24.0,30.0,18.0,73.759
2007,540-02,11.86,18.0,23.0,14.0,77.92
2007,540-03,13.41,36.0,46.0,27.0,176.207
2007,55-01,12.04,88.0,117.0,67.0,386.725
2007,55-02,14.37,42.0,57.0,32.0,220.292
2007,550-01,39.95,19.0,51.0,2.0,277.053
2007,551-01,7.2,10.0,26.0,1.0,26.28
2007,552-01,0.17,29.0,44.0,18.0,1.799
2007,553-01,0.85,115.0,245.0,21.0,35.679
2007,553-02,7.65,19.0,41.0,2.0,53.053
2007,553-03,7.5,11.0,26.0,1.0,30.113
2007,555-01,0.61,70.0,154.0,11.0,15.586
2007,558-01,10.34,18.0,34.0,5.0,67.934
2007,56-01,10.98,484.0,672.0,343.0,1939.727
2007,56-02,5.42,484.0,672.0,343.0,957.497
2007,5630-01,1.64,27.0,43.0,11.0,16.162
2007,566-01,2.57,21.0,26.0,15.0,19.699
2007,5660-01,1.44,22.0,37.0,6.0,11.563
2007,567-01,3.72,49.0,65.0,37.0,66.532
2007,570-01,18.63,31.0,61.0,3.0,210.798
2007,571-01,0.35,21.0,26.0,15.0,2.683
2007,5710-01,1.42,68.0,108.0,27.0,35.244
2007,572-01,2.09,21.0,41.0,1.0,16.02
2007,573-01,0.58,698.0,909.0,492.0,147.767
2007,5730-01,2.55,54.0,87.0,19.0,50.261
2007,574-01,16.82,213.0,413.0,74.0,1307.671
2007,574-02,8.34,131.0,254.0,45.0,398.777
2007,574-03,11.68,112.0,215.0,39.0,477.478
2007,574-04,15.45,111.0,215.0,39.0,626.395
2007,574-06,3.06,1084.0,1262.0,962.0,1210.72
2007,574-07,5.1,1088.0,1265.0,964.0,2025.312
2007,574-08,1.06,1099.0,1430.0,772.0,425.203
2007,574-09,1.29,2174.0,2834.0,1532.0,1023.628
2007,574-10,4.12,558.0,702.0,405.0,838.989
2007,575-01,0.54,27.0,32.0,15.0,5.322
2007,5750-01,1.12,33.0,55.0,12.0,13.49
2007,576-01,8.81,111.0,160.0,75.0,356.937
2007,577-01,11.48,38.0,54.0,26.0,159.228
2007,578-01,8.09,19.0,54.0,2.0,56.104
2007,578-03,36.02,7.0,13.0,0.0,92.031
2007,578-04,0.59,7.0,13.0,0.0,1.507
2007,579-01,6.99,29.0,74.0,3.0,73.989
2007,58-01,8.83,669.0,995.0,431.0,2155.54
2007,58-02,1.37,2843.0,3364.0,2395.0,1421.642
2007,580-01,0.04,18.0,29.0,5.0,0.263
2007,581-01,6.31,46.0,71.0,28.0,105.945
2007,582-01,12.26,15.0,24.0,10.0,67.124
2007,585-01,8.61,13.0,19.0,6.0,40.854
2007,586-01,15.12,50.0,88.0,24.0,278.699
2007,587-01,5.1,43.0,69.0,26.0,80.045
2007,588-01,1.65,25.0,40.0,6.0,15.056
2007,589-01,2.55,124.0,200.0,76.0,115.413
2007,59-01,13.57,124.0,244.0,50.0,614.178
2007,59-02,14.7,61.0,119.0,24.0,327.296
2007,59-11,7.66,54.0,108.0,21.0,150.979
2007,590-01,11.26,78.0,114.0,56.0,320.572
2007,590-02,10.55,68.0,101.0,51.0,261.851
2007,590-03,14.62,49.0,77.0,39.0,261.479
2007,590-04,11.22,23.0,35.0,18.0,94.192
2007,590-05,8.98,24.0,37.0,19.0,78.665
2007,590-06,13.85,26.0,40.0,20.0,131.437
2007,590-07,12.87,43.0,64.0,33.0,203.714
2007,593-01,15.14,17.0,25.0,13.0,93.944
2007,594-01,3.34,42.0,61.0,29.0,51.202
2007,60-01,8.54,306.0,563.0,141.0,953.833
2007,60-02,11.35,303.0,553.0,134.0,1255.253
2007,60-03,12.01,330.0,602.0,146.0,1445.502
2007,60-04,7.97,404.0,655.0,248.0,1175.256
2007,60-05,2.01,523.0,846.0,320.0,383.699
2007,60-06,0.63,1017.0,1310.0,811.0,233.859
2007,60-07,15.59,381.0,616.0,233.0,2168.023
2007,60-08,9.25,239.0,462.0,93.0,808.486
2007,60-09,10.98,235.0,454.0,91.0,941.81
2007,60-10,5.78,224.0,439.0,83.0,472.573
2007,60-21,3.24,224.0,439.0,83.0,264.902
2007,60-22,1.62,213.0,418.0,79.0,125.947
2007,60-23,14.18,232.0,453.0,85.0,1200.762
2007,60-24,8.35,159.0,311.0,58.0,484.592
2007,60-25,6.78,81.0,159.0,38.0,200.451
2007,60-26,11.48,83.0,165.0,38.0,347.787
2007,60-27,9.24,83.0,165.0,38.0,279.926
2007,60-28,12.02,83.0,165.0,38.0,364.146
2007,60-29,13.15,71.0,143.0,23.0,340.782
2007,60-30,11.8,71.0,143.0,23.0,305.797
2007,60-31,14.76,71.0,143.0,23.0,382.505
2007,60-32,13.14,71.0,143.0,23.0,340.523
2007,60-33,12.83,71.0,143.0,23.0,332.489
2007,60-34,11.53,85.0,168.0,33.0,359.138
2007,60-35,8.06,45.0,104.0,4.0,132.386
2007,60-36,11.51,68.0,114.0,11.0,285.678
2007,60-37,10.64,68.0,114.0,11.0,264.085
2007,60-38,23.87,68.0,114.0,11.0,592.453
2007,60-39,14.18,80.0,173.0,12.0,414.056
2007,60-40,0.63,248.0,310.0,216.0,57.028
2007,60-41,6.39,202.0,293.0,132.0,471.135
2007,60-42,2.56,200.0,289.0,159.0,186.88
2007,60-43,8.64,200.0,289.0,159.0,630.72
2007,60-44,11.18,231.0,332.0,153.0,942.642
2007,60-45,3.48,332.0,455.0,251.0,421.706
2007,60-46,7.21,463.0,612.0,347.0,1218.454
2007,60-47,4.95,720.0,934.0,546.0,1301.123
2007,6009-01,0.32,35.0,58.0,11.0,4.088
2007,602-01,12.75,18.0,26.0,10.0,83.768
2007,6020-01,0.57,22.0,36.0,7.0,4.577
2007,605-01,2.18,48.0,81.0,23.0,38.194
2007,605-02,10.06,26.0,53.0,0.0,95.469
2007,605-03,10.65,26.0,53.0,0.0,101.069
2007,605-04,2.94,26.0,53.0,0.0,27.901
2007,606-01,3.61,262.0,507.0,76.0,345.224
2007,607-01,13.06,131.0,257.0,49.0,624.464
2007,607-03,7.05,41.0,81.0,11.0,105.503
2007,608-01,9.91,31.0,53.0,0.0,112.132
2007,608-02,12.9,31.0,53.0,0.0,145.964
2007,609-01,14.43,7.0,11.0,3.0,36.869
2007,61-01,11.23,304.0,403.0,230.0,1246.081
2007,61-03,1.95,222.0,323.0,168.0,158.009
2007,61-04,13.58,174.0,255.0,114.0,862.466
2007,61-05,15.05,179.0,263.0,117.0,983.292
2007,61-06,18.87,163.0,240.0,109.0,1122.671
2007,61-07,17.0,146.0,215.0,98.0,905.93
2007,61-08,7.55,146.0,216.0,97.0,402.34
2007,61-09,8.17,146.0,216.0,97.0,435.379
2007,61-10,13.07,184.0,271.0,123.0,877.781
2007,61-11,7.380000000000001,275.0,396.0,188.0,740.439
2007,61-21,10.5,223.0,299.0,167.0,852.746
2007,61-22,11.51,118.0,151.0,92.0,495.736
2007,61-23,6.0,116.0,141.0,93.0,254.04
2007,61-24,19.46,143.0,221.0,81.0,1015.715
2007,61-25,11.45,138.0,213.0,78.0,576.737
2007,61-26,13.6,126.0,174.0,84.0,625.464
2007,61-27,11.29,104.0,153.0,62.0,428.568
2007,61-28,11.3,140.0,235.0,70.0,577.43
2007,61-29,16.34,140.0,235.0,70.0,834.974
2007,61-30,13.86,138.0,231.0,70.0,698.128
2007,61-31,13.67,123.0,205.0,62.0,613.715
2007,61-32,11.73,123.0,205.0,62.0,526.618
2007,61-33,13.81,125.0,210.0,65.0,630.081
2007,61-34,13.39,125.0,210.0,65.0,610.919
2007,61-35,13.64,149.0,251.0,79.0,741.811
2007,61-36,9.93,224.0,381.0,116.0,811.012
2007,61-37,1.76,485.0,621.0,370.0,311.564
2007,61-38,8.5,361.0,464.0,276.0,1120.003
2007,61-39,6.32,435.0,556.0,333.0,1003.458
2007,61-40,1.64,1631.0,2054.0,1277.0,976.046
2007,61-41,2.26,3304.0,4236.0,2534.0,2725.47
2007,61-42,1.57,3546.0,3934.0,3315.0,2032.236
2007,61-43,3.4,1385.0,1541.0,1243.0,1718.785
2007,61-44,0.53,1185.0,1433.0,1020.0,229.238
2007,61-45,8.9,636.0,772.0,526.0,2066.046
2007,61-46,0.9,987.0,1196.0,849.0,324.23
2007,610-01,0.38,48.0,74.0,56.0,6.658
2007,611-01,7.34,8.0,12.0,2.0,21.433
2007,612-01,11.95,84.0,144.0,46.0,366.387
2007,612-02,12.47,66.0,110.0,36.0,300.402
2007,612-03,17.27,30.0,78.0,5.0,189.107
2007,612-04,4.68,20.0,55.0,2.0,34.164
2007,614-01,9.74,27.0,44.0,15.0,95.988
2007,615-01,7.14,37.0,63.0,20.0,96.426
2007,615-02,1.56,18.0,36.0,12.0,10.249
2007,615-03,11.78,8.0,12.0,2.0,34.398
2007,616-01,0.29,8.0,13.0,2.0,0.847
2007,617-01,2.91,173.0,264.0,110.0,183.752
2007,617-02,0.97,434.0,525.0,373.0,153.658
2007,617-03,1.65,208.0,382.0,90.0,125.268
2007,619-01,1.17,485.0,585.0,417.0,207.119
2007,619-02,0.54,289.0,351.0,250.0,56.962
2007,619-03,13.1,40.0,62.0,23.0,191.26
2007,62-01,5.66,147.0,299.0,53.0,303.709
2007,62-02,14.66,140.0,283.0,51.0,749.126
2007,62-03,15.23,135.0,246.0,66.0,751.418
2007,62-04,12.06,119.0,202.0,67.0,523.826
2007,62-05,12.2,165.0,271.0,94.0,735.986
2007,62-07,1.87,831.0,1090.0,686.0,567.199
2007,620-01,0.26,15.0,27.0,10.0,1.424
2007,622-01,0.81,596.0,722.0,515.0,176.207
2007,622-02,0.56,413.0,497.0,355.0,84.417
2007,622-03,2.67,266.0,373.0,177.0,259.23
2007,622-04,4.91,65.0,94.0,44.0,116.49
2007,623-01,0.12,111.0,156.0,67.0,4.862
2007,624-01,6.58,107.0,153.0,66.0,256.982
2007,624-02,0.91,43.0,61.0,33.0,14.282
2007,625-01,1.43,37.0,50.0,24.0,19.312
2007,625-02,0.99,37.0,50.0,24.0,13.37
2007,627-01,3.23,13.0,19.0,5.0,15.326
2007,628-01,0.54,20.0,29.0,7.0,3.942
2007,629-01,1.7,30.0,38.0,22.0,18.615
2007,63-02,12.78,164.0,252.0,116.0,765.011
2007,63-03,14.65,127.0,189.0,85.0,677.951
2007,63-04,12.51,91.0,152.0,53.0,416.943
2007,63-05,14.5,43.0,77.0,18.0,227.578
2007,63-06,8.5,28.0,53.0,12.0,86.87
2007,630-01,11.26,15.0,25.0,8.0,61.649
2007,631-01,0.28,460.0,556.0,399.0,47.012
2007,632-01,3.33,18.0,26.0,11.0,21.878
2007,633-01,12.5,51.0,89.0,29.0,232.688
2007,633-02,10.26,51.0,89.0,29.0,190.99
2007,633-03,12.59,51.0,89.0,29.0,234.363
2007,633-04,10.01,57.0,99.0,30.0,208.258
2007,634-01,4.24,44.0,73.0,24.0,68.094
2007,635-01,9.12,36.0,60.0,19.0,119.837
2007,635-02,7.36,35.0,60.0,17.0,94.024
2007,635-03,3.66,20.0,37.0,15.0,26.718
2007,635-04,20.4,15.0,24.0,8.0,111.69
2007,636-01,0.85,5659.0,6866.0,4868.0,1755.705
2007,637-01,3.57,117.0,52.0,201.0,152.457
2007,639-01,2.71,79.0,93.0,66.0,78.143
2007,64-01,6.8,324.0,454.0,262.0,804.168
2007,64-02,0.5,1045.0,1366.0,907.0,190.713
2007,640-01,0.64,40.0,48.0,34.0,9.344
2007,641-01,2.85,14.0,20.0,9.0,14.564
2007,643-02,7.19,116.0,215.0,59.0,304.425
2007,643-03,7.74,65.0,122.0,33.0,183.632
2007,643-04,13.39,57.0,104.0,28.0,278.579
2007,643-05,13.28,41.0,75.0,20.0,198.735
2007,643-06,18.71,38.0,70.0,19.0,259.508
2007,643-07,18.07,38.0,70.0,19.0,250.631
2007,643-08,15.75,45.0,83.0,23.0,258.694
2007,645-01,14.9,60.0,97.0,37.0,324.565
2007,645-02,0.76,126.0,152.0,109.0,34.952
2007,645-03,11.1,71.0,132.0,36.0,287.657
2007,645-04,6.95,33.0,63.0,17.0,83.713
2007,646-01,1.7,22.0,38.0,14.0,13.651
2007,649-01,4.04,10.0,19.0,8.0,14.746
2007,65-01,5.07,257.0,346.0,213.0,475.591
2007,65-02,8.99,247.0,352.0,195.0,810.493
2007,65-03,1.5,669.0,873.0,579.0,366.278
2007,67-01,0.52,540.0,657.0,465.0,102.492
2007,67-02,1.11,1208.0,1466.0,1039.0,489.421
2007,690-00,12.02,7.0,15.0,1.0,30.711
2007,690-01,6.4,18.0,31.0,10.0,42.048
2007,690-11,6.7,18.0,31.0,10.0,44.019
2007,690-12,3.68,27.0,43.0,12.0,36.266
2007,702-01,8.74,42.0,57.0,31.0,133.984
2007,702-02,8.49,26.0,36.0,19.0,80.57
2007,7020-01,0.9,40.0,64.0,16.0,13.14
2007,703-01,5.66,22.0,26.0,15.0,45.45
2007,704-01,9.98,77.0,106.0,57.0,280.488
2007,704-02,17.39,37.0,50.0,27.0,234.852
2007,704-03,7.04,63.0,86.0,47.0,161.885
2007,704-04,1.93,240.0,328.0,179.0,169.068
2007,7040-01,0.11,17.0,26.0,7.0,0.683
2007,705-01,1.51,22.0,33.0,10.0,12.125
2007,7060-01,0.29,17.0,26.0,7.0,1.799
2007,7080-01,0.37,34.0,55.0,11.0,4.592
2007,711-00,0.47,1848.0,2211.0,1710.0,317.024
2007,711-01,10.01,122.0,172.0,89.0,447.432
2007,711-02,9.0,49.0,67.0,37.0,160.965
2007,711-03,12.18,45.0,70.0,33.0,200.057
2007,711-04,11.0,35.0,55.0,18.0,140.525
2007,711-05,13.65,56.0,89.0,30.0,279.006
2007,711-06,10.44,72.0,116.0,39.0,274.363
2007,711-07,10.16,66.0,108.0,35.0,244.754
2007,7125-01,1.31,17.0,26.0,7.0,8.129
2007,714-01,8.15,42.0,57.0,30.0,124.94
2007,714-02,6.97,23.0,33.0,16.0,58.513
2007,715-01,4.24,77.0,105.0,57.0,119.165
2007,715-02,9.05,53.0,72.0,40.0,175.072
2007,716-01,5.76,74.0,101.0,55.0,155.578
2007,717-01,13.45,50.0,67.0,37.0,245.463
2007,7175-01,1.53,20.0,31.0,8.0,11.169
2007,7185-01,1.41,17.0,26.0,7.0,8.749
2007,72-01,5.14,531.0,741.0,365.0,996.209
2007,72-02,0.71,1624.0,2047.0,1331.0,420.86
2007,72-03,0.39,768.0,969.0,629.0,109.325
2007,721-01,4.0,71.0,96.0,53.0,103.66
2007,722-01,14.9,88.0,123.0,70.0,478.588
2007,722-02,7.89,58.0,81.0,46.0,167.031
2007,722-03,8.97,31.0,44.0,25.0,101.496
2007,722-04,14.76,107.0,148.0,84.0,576.452
2007,724-01,12.84,103.0,142.0,81.0,482.72
2007,7250-01,0.78,17.0,26.0,7.0,4.84
2007,726-01,14.6,62.0,85.0,48.0,330.398
2007,727-01,2.62,11.0,18.0,8.0,10.519
2007,731-01,13.55,84.0,115.0,66.0,417.596
2007,731-02,10.29,62.0,85.0,48.0,232.863
2007,731-03,8.82,83.0,142.0,49.0,268.195
2007,733-01,5.3,20.0,31.0,15.0,38.69
2007,734-01,10.59,46.0,77.0,29.0,177.806
2007,734-02,5.9,22.0,35.0,17.0,47.377
2007,734-03,7.99,13.0,18.0,7.0,37.913
2007,734-04,17.189999999999998,2.0,6.0,0.0,15.348
2007,734-05,22.54,3.0,9.0,0.0,24.681
2007,735-01,1.97,52.0,135.0,6.0,37.391
2007,7350-01,0.17,21.0,34.0,8.0,1.303
2007,74-01,6.74,484.0,675.0,332.0,1190.688
2007,74-02,12.48,290.0,405.0,199.0,1321.008
2007,74-03,0.82,467.0,652.0,320.0,139.773
2007,74-04,1.54,1576.0,1985.0,1293.0,885.87
2007,740-01,1.5,2065.0,2258.0,2008.0,1130.587
2007,741-01,8.45,13.0,15.0,6.0,40.095
2007,742-01,1.47,5.0,8.0,3.0,2.683
2007,7420-01,0.67,34.0,55.0,11.0,8.315
2007,7425-01,1.06,17.0,26.0,7.0,6.577
2007,744-01,9.22,280.0,397.0,185.0,942.284
2007,744-02,11.59,261.0,379.0,165.0,1104.121
2007,744-03,16.060000000000002,344.0,500.0,218.0,2015.245
2007,744-04,2.62,1595.0,1958.0,1177.0,1525.299
2007,745-01,10.29,60.0,80.0,43.0,225.701
2007,745-02,7.13,37.0,55.0,21.0,96.291
2007,745-03,13.22,29.0,44.0,15.0,139.934
2007,745-04,11.72,15.0,20.0,6.0,64.167
2007,745-05,11.43,21.0,28.0,14.0,87.611
2007,745-06,11.3,27.0,40.0,19.0,111.362
2007,745-07,7.82,37.0,55.0,21.0,105.609
2007,745-08,10.11,56.0,75.0,38.0,206.648
2007,7450-01,0.86,17.0,26.0,7.0,5.336
2007,746-01,4.0,33.0,15.0,51.0,48.18
2007,747-01,0.95,325.0,394.0,280.0,112.694
2007,7475-01,1.03,21.0,34.0,8.0,7.895
2007,748-01,8.03,100.0,128.0,75.0,293.095
2007,749-01,0.49,51.0,64.0,38.0,9.121
2007,75-02,13.94,720.0,928.0,555.0,3663.432
2007,75-03,9.46,839.0,1034.0,692.0,2896.191
2007,75-04,1.05,577.0,711.0,475.0,221.135
2007,75-05,1.58,866.0,1067.0,714.0,499.422
2007,75-06,11.95,559.0,690.0,462.0,2438.218
2007,751-01,12.31,30.0,41.0,22.0,134.795
2007,7515-01,0.04,25.0,44.0,11.0,0.365
2007,752-01,9.76,362.0,521.0,252.0,1289.589
2007,752-02,13.9,164.0,258.0,96.0,832.054
2007,752-03,7.72,77.0,120.0,45.0,216.971
2007,752-04,5.31,30.0,47.0,18.0,58.145
2007,753-01,6.95,27.0,38.0,20.0,68.492
2007,754-01,6.989999999999999,65.0,98.0,40.0,165.79
2007,755-01,0.54,16.0,25.0,8.0,3.154
2007,756-01,37.34,3.0,9.0,0.0,40.887
2007,756-02,8.62,3.0,9.0,0.0,9.439
2007,757-01,0.28,12.0,16.0,6.0,1.226
2007,7575-01,0.65,21.0,34.0,8.0,4.982
2007,759-01,0.91,22.0,35.0,13.0,7.307
2007,7595-01,0.35,21.0,34.0,8.0,2.683
2007,76-01,10.25,262.0,356.0,193.0,980.208
2007,76-02,11.27,246.0,333.0,181.0,1011.933
2007,76-03,7.96,635.0,902.0,454.0,1844.929
2007,76-04,13.06,405.0,577.0,291.0,1930.595
2007,76-06,8.92,345.0,489.0,246.0,1123.251
2007,76-07,13.91,245.0,349.0,175.0,1243.902
2007,76-08,11.86,315.0,448.0,225.0,1363.604
2007,76-09,13.47,263.0,399.0,168.0,1292.837
2007,76-10,8.0,257.0,406.0,154.0,750.44
2007,76-11,2.2,380.0,539.0,271.0,305.14
2007,76-12,1.25,1483.0,1865.0,1234.0,676.619
2007,76-13,0.44,2036.0,2561.0,1698.0,326.982
2007,762-01,6.22,68.0,85.0,50.0,154.38
2007,7620-01,0.14,21.0,34.0,8.0,1.073
2007,7630-01,1.42,21.0,34.0,8.0,10.884
2007,764-01,11.25,73.0,93.0,55.0,299.756
2007,764-02,9.35,54.0,69.0,41.0,184.289
2007,7650-01,2.44,21.0,34.0,8.0,18.703
2007,767-01,10.75,239.0,324.0,176.0,937.776
2007,767-02,2.59,49.0,67.0,32.0,46.322
2007,768-01,5.82,22.0,30.0,17.0,46.735
2007,7681-01,0.94,54.0,87.0,20.0,18.527
2007,769-01,7.16,31.0,43.0,23.0,81.015
2007,77-01,0.62,200.0,285.0,144.0,45.26
2007,77-02,0.92,593.0,747.0,495.0,199.21
2007,77-03,0.73,184.0,263.0,132.0,49.027
2007,7750-01,0.49,21.0,34.0,8.0,3.756
2007,7794-01,0.26,17.0,26.0,7.0,1.613
2007,781-01,13.32,31.0,43.0,23.0,150.716
2007,783-01,6.76,27.0,38.0,20.0,66.62
2007,784-01,5.87,14.0,19.0,11.0,29.996
2007,786-01,5.17,35.0,47.0,26.0,66.047
2007,787-01,2.19,44.0,60.0,32.0,35.171
2007,7875-01,0.49,21.0,34.0,8.0,3.756
2007,788-01,5.27,19.0,31.0,7.0,36.547
2007,789-01,6.63,28.0,40.0,20.0,67.759
2007,792-01,0.98,846.0,1020.0,727.0,302.614
2007,792-02,1.05,498.0,620.0,395.0,190.859
2007,793-01,2.63,104.0,46.0,188.0,99.835
2007,793-02,10.16,23.0,37.0,18.0,85.293
2007,8005-01,1.3,17.0,27.0,12.0,8.067
2007,8009-01,0.81,117.0,56.0,186.0,34.591
2007,801-01,0.18,11.0,17.0,6.0,0.723
2007,8010-01,0.78,19.0,30.0,8.0,5.409
2007,803-01,2.68,74.0,94.0,63.0,72.387
2007,805-01,10.5,360.0,462.0,303.0,1379.81
2007,805-02,6.81,93.0,119.0,77.0,231.165
2007,806-01,1.44,67.0,86.0,58.0,35.215
2007,807-01,10.37,171.0,219.0,143.0,647.244
2007,807-02,6.99,44.0,57.0,38.0,112.259
2007,808-01,1.86,337.0,434.0,284.0,228.789
2007,808-02,0.33,320.0,414.0,282.0,38.544
2007,809-01,1.93,221.0,285.0,186.0,155.683
2007,809-02,0.66,173.0,224.0,153.0,41.676
2007,810-01,0.14,515.0,639.0,469.0,26.317
2007,811-01,2.47,153.0,196.0,128.0,137.937
2007,811-02,0.57,239.0,312.0,199.0,49.724
2007,8110-01,0.11,29.0,42.0,12.0,1.164
2007,812-01,6.07,88.0,119.0,73.0,194.968
2007,8120-01,0.28,19.0,30.0,8.0,1.942
2007,813-01,3.92,33.0,42.0,28.0,47.216
2007,814-01,9.66,52.0,66.0,42.0,183.347
2007,8140-01,0.3,19.0,30.0,8.0,2.081
2007,815-01,13.61,105.0,136.0,89.0,524.056
2007,816-01,10.38,146.0,190.0,122.0,553.15
2007,8160-01,0.25,19.0,30.0,8.0,1.734
2007,817-01,1.23,44.0,58.0,39.0,19.754
2007,8170-01,0.66,33.0,49.0,15.0,7.95
2007,818-01,1.79,75.0,98.0,64.0,49.001
2007,819-01,1.6,9229.0,9176.0,9183.0,5389.882
2007,82-01,10.93,1348.0,1722.0,1070.0,5377.779
2007,82-02,10.71,1278.0,1571.0,1051.0,4995.894
2007,82-03,11.33,1385.0,1703.0,1138.0,5727.598
2007,82-04,1.25,2593.0,3079.0,2305.0,1183.056
2007,82-05,10.92,416.0,562.0,328.0,1658.093
