id,timestamp,year,road_section,traffic_period,rate_weather_station_id,rate_weather_time,weather_time_difference_minutes,rate_station_accident_distance_km,weather_station_distance_km,section_length_km,f,fg,temperature_c,vehicle_count,vehicle_group
6619616,2021-10-17 05:29:00,2021,41-16,VHDU,31363.0,2021-10-17 05:30:00,1.0,2.643582259892398,4.6115007826263295,11.62,10.45,13.82,-0.12,1,1 vehicle
6619635,2021-10-17 05:52:00,2021,1-d6,VHDU,31399.0,2021-10-17 05:50:00,2.0,0.24095785408959802,2.8564832758413083,10.51,11.38,16.27,-0.23,2,2 or more vehicles
6621097,2021-10-18 23:28:00,2021,417-02,VHDU,1487.0,2021-10-18 23:30:00,2.0,1.315745318578454,1.3892151095042993,4.3,9.81,11.99,4.9,2,2 or more vehicles
6624228,2021-10-21 21:23:00,2021,1-c0,VHDU,6222.0,2021-10-21 21:20:00,3.0,6.428248779507558,6.323365886803895,10.13,5.22,8.43,2.35,3,2 or more vehicles
6624277,2021-10-21 23:32:00,2021,1-b5,VHDU,6045.0,2021-10-21 23:30:00,2.0,13.831653265465018,7.297304255791511,14.2,0.65,1.04,2.26,1,1 vehicle
6628028,2021-10-26 20:19:00,2021,1-f3,VHDU,1479.0,2021-10-26 20:20:00,1.0,1.333553375938428,1.1330985534714593,4.78,5.26,9.28,6.42,1,1 vehicle
6628301,2021-10-26 12:33:00,2021,60-46,VHDU,2636.0,2021-10-26 12:30:00,3.0,2.3731405203134615,1.8431777366694395,7.28,14.47,16.92,-2.4,2,2 or more vehicles
6629134,2021-10-27 13:02:00,2021,60-09,VHDU,32179.0,2021-10-27 13:00:00,2.0,8.188167704599403,6.06551570552272,10.95,4.8,8.92,3.57,2,2 or more vehicles
6633002,2021-11-01 11:19:00,2021,1-h4,VHDU,32097.0,2021-11-01 11:20:00,1.0,8.73754698809554,6.809457005645053,11.07,7.97,10.09,-2.51,1,1 vehicle
6633402,2021-11-01 09:58:00,2021,829-01,VHDU,3471.0,2021-11-01 10:00:00,2.0,9.078317885552007,9.317363479954343,11.420000000000003,6.1,9.34,1.01,1,1 vehicle
6635982,2021-11-03 15:21:00,2021,1-f5,VHDU,31579.0,2021-11-03 15:20:00,1.0,2.9818302376662666,1.028741036313794,11.95,8.86,12.45,0.54,1,1 vehicle
6635983,2021-11-03 16:03:00,2021,47-02,VHDU,31578.0,2021-11-03 16:00:00,3.0,11.004180442487534,6.9871922755172635,11.5,9.12,25.28,5.68,1,1 vehicle
6638832,2021-11-06 17:04:00,2021,426-02,VHDU,31364.0,2021-11-06 17:00:00,4.0,1.4685757122772258,1.4561121092861575,4.75,5.63,7.74,1.57,1,1 vehicle
6639167,2021-11-06 14:57:00,2021,1-g4,VHDU,31674.0,2021-11-06 15:00:00,3.0,4.114969085453061,2.9434338577391106,8.41,3.87,5.0,0.5,2,2 or more vehicles
6639615,2021-11-08 01:05:00,2021,54-05,VHDU,31958.0,2021-11-08 01:00:00,5.0,2.738466935612215,7.188865613983409,12.35,10.19,15.58,2.29,2,2 or more vehicles
6640068,2021-11-08 12:51:00,2021,1-p5,VHDU,3463.0,2021-11-08 12:50:00,1.0,4.541854581511705,4.005505581134992,2.99,2.6,3.56,1.27,2,2 or more vehicles
6640152,2021-11-08 07:45:00,2021,82-02,VHDU,33563.0,2021-11-08 07:40:00,5.0,12.936074984296097,10.9166146109414,10.71,6.18,8.92,0.8,1,1 vehicle
6640518,2021-11-08 23:12:00,2021,1-q8,VHDU,33487.0,2021-11-08 23:10:00,2.0,6.292513868281846,6.748750985237469,10.05,5.56,8.23,1.69,1,1 vehicle
6641677,2021-11-09 12:46:00,2021,222-01,VHDU,6045.0,2021-11-09 12:50:00,4.0,10.423552095854596,10.290362108045628,1.25,9.95,13.16,6.45,1,1 vehicle
6642139,2021-11-10 12:30:00,2021,805-01,VHDU,33563.0,2021-11-10 12:30:00,0.0,5.768823272619789,6.467310384736099,10.5,6.06,10.19,0.37,1,1 vehicle
6645766,2021-11-14 10:13:00,2021,612-03,VHDU,2304.0,2021-11-14 10:10:00,3.0,5.586094645759262,10.535353510901745,17.24,6.66,18.13,5.78,1,1 vehicle
6649245,2021-11-17 17:33:00,2021,1-j2,VHDU,32097.0,2021-11-17 17:30:00,3.0,13.477189543171482,12.851629039775409,9.98,0.64,1.08,-3.1,3,2 or more vehicles
6650816,2021-11-19 10:33:00,2021,1-h1,VHDU,31882.0,2021-11-19 10:30:00,3.0,14.009895632608888,9.56603598582837,9.95,1.65,2.84,1.53,1,1 vehicle
6651048,2021-11-19 19:03:00,2021,39-01,VHDU,31387.0,2021-11-19 19:00:00,3.0,5.058318334097902,1.6348934580675056,15.7,1.31,3.14,2.36,2,2 or more vehicles
6652186,2021-11-21 11:33:00,2021,821-01,VHDU,3471.0,2021-11-21 11:30:00,3.0,7.196534851226917,7.64609910465302,5.69,4.85,9.9,5.09,1,1 vehicle
6654448,2021-11-23 17:32:00,2021,41-22,VHDU,1350.0,2021-11-23 17:30:00,2.0,2.341533871938026,2.259852353483001,1.88,4.24,5.45,1.29,2,2 or more vehicles
6654512,2021-11-23 19:55:00,2021,60-02,VHDU,31985.0,2021-11-23 19:50:00,5.0,0.41873168372498826,4.696286398233004,11.34,12.64,15.58,-3.52,1,1 vehicle
6655074,2021-11-24 12:08:00,2021,35-02,VHDU,6300.0,2021-11-24 12:10:00,2.0,8.84789846802767,12.10977044219268,7.8,7.26,11.66,-0.66,2,2 or more vehicles
6655313,2021-11-24 13:03:00,2021,61-24,VHDU,32474.0,2021-11-24 13:00:00,3.0,5.136662712606781,9.469232233801408,19.41,4.36,5.1,-7.19,1,1 vehicle
6657736,2021-11-27 16:00:00,2021,1-b1,VHDU,36156.0,2021-11-27 16:00:00,0.0,0.1752998389748704,4.49414143740731,8.79,3.22,4.31,-0.97,4,2 or more vehicles
6660563,2021-11-30 14:04:00,2021,1-b4,VHDU,36049.0,2021-11-30 14:00:00,4.0,4.2195448923153105,1.9506434494436529,12.13,1.71,3.43,1.03,1,1 vehicle
6663423,2021-12-04 12:08:00,2021,1-n1,VDU,33357.0,2021-12-04 12:10:00,2.0,12.243644632880788,7.600410813299837,10.63,1.64,3.04,-7.79,1,1 vehicle
6663645,2021-12-04 20:56:00,2021,1-g1,VDU,31578.0,2021-12-04 21:00:00,4.0,5.059480894543759,5.843019343976989,10.93,0.42,1.18,-1.02,1,1 vehicle
6664643,2021-12-05 16:29:00,2021,1-s6,VDU,34148.0,2021-12-05 16:30:00,1.0,2.530621942107681,0.6188238112472331,8.76,8.85,15.78,0.29,2,2 or more vehicles
6665306,2021-12-06 11:44:00,2021,41-15,VDU,1370.0,2021-12-06 11:40:00,4.0,4.735207130126763,1.361433362983291,13.26,4.47,5.74,1.1,1,1 vehicle
6665494,2021-12-06 18:38:00,2021,35-04,VDU,36411.0,2021-12-06 18:40:00,2.0,6.589303183075409,4.502054796897285,8.82,4.43,7.74,1.01,2,2 or more vehicles
6668173,2021-12-09 16:30:00,2021,85-13,VDU,4614.0,2021-12-09 16:30:00,0.0,17.27131462368058,14.947329654328932,11.53,5.9,9.0,2.5,1,1 vehicle
6668690,2021-12-10 10:56:00,2021,805-01,VDU,33563.0,2021-12-10 11:00:00,4.0,7.073491869785597,6.467310384736099,10.5,2.68,3.53,-0.14,1,1 vehicle
6669219,2021-12-11 02:18:00,2021,1-p4,VDU,3463.0,2021-12-11 02:20:00,2.0,2.6762224476221963,6.428645425378839,11.46,3.46,4.73,-5.91,1,1 vehicle
6670406,2021-12-12 17:54:00,2021,1-m4,VDU,33431.0,2021-12-12 17:50:00,4.0,3.2374215846662513,4.073257225176333,8.95,7.0,9.8,1.14,2,2 or more vehicles
6670917,2021-12-13 12:21:00,2021,35-04,VDU,36411.0,2021-12-13 12:20:00,1.0,8.651078605105162,4.502054796897285,8.82,2.78,3.92,0.2,1,1 vehicle
6673300,2021-12-14 23:52:00,2021,41-16,VDU,31363.0,2021-12-14 23:50:00,2.0,3.75949396510685,4.6115007826263295,11.62,6.9,14.99,3.14,1,1 vehicle
6673869,2021-12-15 12:44:00,2021,76-06,VDU,33643.0,2021-12-15 12:40:00,4.0,12.097191743559113,15.895931226517536,8.920000000000002,1.61,4.21,3.96,1,1 vehicle
6674334,2021-12-15 12:32:00,2021,1-h4,VDU,32097.0,2021-12-15 12:30:00,2.0,9.655342162423503,6.809457005645053,11.07,12.67,16.46,0.2,1,1 vehicle
6675694,2021-12-17 13:05:00,2021,41-16,VDU,31363.0,2021-12-17 13:00:00,5.0,9.882026188419255,4.6115007826263295,11.62,3.9,5.49,5.46,1,1 vehicle
6675837,2021-12-17 16:01:00,2021,1-g4,VDU,31674.0,2021-12-17 16:00:00,1.0,0.53533452352553,2.9434338577391106,8.41,4.25,6.66,5.62,2,2 or more vehicles
6676123,2021-12-17 20:02:00,2021,92-07,VDU,5981.0,2021-12-17 20:00:00,2.0,7.071342050875249,4.3294707374769,12.23,1.82,2.64,6.03,1,1 vehicle
6676392,2021-12-18 08:00:00,2021,1-e1,VDU,31488.0,2021-12-18 08:00:00,0.0,6.4451570074836555,3.522383406880032,9.57,4.72,5.88,6.42,1,1 vehicle
6677805,2021-12-19 15:47:00,2021,54-09,VDU,1936.0,2021-12-19 15:50:00,3.0,3.193704832531375,0.5920738112219328,11.25,0.0,0.8,6.1,1,1 vehicle
6678898,2021-12-20 17:38:00,2021,1-d2,VDU,6300.0,2021-12-20 17:40:00,2.0,8.68934112286112,6.730360832725801,13.7,2.3,3.29,-0.05,5,2 or more vehicles
6678908,2021-12-20 15:20:00,2021,32-01,VDU,6420.0,2021-12-20 15:20:00,0.0,5.172577004936432,1.8587537375923011,12.810000000000002,1.0,1.5,0.9,1,1 vehicle
6679105,2021-12-20 16:54:00,2021,34-03,VDU,1395.0,2021-12-20 16:50:00,4.0,2.387900011486023,1.9799264204565696,1.52,1.62,2.18,-0.37,1,1 vehicle
6679151,2021-12-20 19:38:00,2021,60-02,VDU,31985.0,2021-12-20 19:40:00,2.0,5.260164787596151,4.696286398233004,11.34,0.04,0.88,0.6,1,1 vehicle
6679686,2021-12-21 13:34:00,2021,1-h4,VDU,32097.0,2021-12-21 13:30:00,4.0,3.149052479247951,6.809457005645053,11.07,3.34,3.92,-4.62,1,1 vehicle
6679798,2021-12-21 13:22:00,2021,1-h4,VDU,32097.0,2021-12-21 13:20:00,2.0,11.263897485859516,6.809457005645053,11.07,3.53,4.12,-4.51,1,1 vehicle
6679995,2021-12-21 09:29:00,2021,1-k3,VDU,2197.0,2021-12-21 09:30:00,1.0,1.1236892903354618,5.350417813137898,11.85,3.6,4.9,-1.6,1,1 vehicle
6680800,2021-12-22 12:49:00,2021,54-06,VDU,31958.0,2021-12-22 12:50:00,1.0,6.886474385359358,3.816243689301748,12.21,2.05,7.15,1.07,3,2 or more vehicles
6680808,2021-12-20 22:50:00,2021,1-m5,VDU,33431.0,2021-12-20 22:50:00,0.0,10.555240657796263,6.468729395855224,14.15,1.69,3.72,-2.18,1,1 vehicle
6682651,2021-12-24 02:29:00,2021,1-g3,VDU,1673.0,2021-12-24 02:30:00,1.0,7.628899203318011,5.382052364477969,11.64,0.84,2.51,-2.99,1,1 vehicle
6686429,2021-12-27 18:24:00,2021,33-04,VDU,1395.0,2021-12-27 18:20:00,4.0,4.25747341352764,3.8873317209957774,3.0,10.34,14.77,-2.74,1,1 vehicle
6688133,2021-12-28 22:07:50,2021,1-d8,VDU,31392.0,2021-12-28 22:10:00,2.1666666666666665,2.4417994703789403,1.811228203445721,16.609999999999996,16.13,21.27,-4.16,2,2 or more vehicles
6688314,2021-12-23 16:01:00,2021,590-01,VDU,2175.0,2021-12-23 16:00:00,1.0,1.5224087936965336,5.040284797828875,11.26,3.0,3.8,-1.6,1,1 vehicle
6689229,2021-12-29 15:29:00,2021,60-09,VDU,32179.0,2021-12-29 15:30:00,1.0,3.557433192393441,6.06551570552272,10.95,12.71,19.21,-4.7,1,1 vehicle
6690921,2022-01-02 19:12:00,2022,1-d6,VDU,31399.0,2022-01-02 19:10:00,2.0,0.8491138891528419,2.8564832758413083,10.5,3.88,8.62,-6.23,1,1 vehicle
6692336,2022-01-04 08:41:00,2022,1-c8,VDU,36308.0,2022-01-04 08:40:00,1.0,8.371293874339907,4.831712605587408,10.239999999999998,3.98,5.29,-8.8,1,1 vehicle
6693629,2022-01-06 03:45:00,2022,41-15,VDU,1370.0,2022-01-06 03:40:00,5.0,1.963298931498536,1.361433362983291,13.26,20.48,29.01,4.36,1,1 vehicle
6694923,2022-01-07 19:35:00,2022,1-f5,VDU,31579.0,2022-01-07 19:30:00,5.0,4.144491670030141,1.028741036313794,11.95,14.42,18.42,0.28,3,2 or more vehicles
6698546,2022-01-12 15:20:00,2022,35-02,VDU,6300.0,2022-01-12 15:20:00,0.0,15.255719082892393,12.10977044219268,7.8,10.47,16.5,3.32,1,1 vehicle
6698584,2022-01-12 21:20:00,2022,1-q8,VDU,33487.0,2022-01-12 21:20:00,0.0,8.704414272994489,6.748750985237469,10.05,8.38,17.35,-0.54,1,1 vehicle
6698624,2022-01-13 00:44:00,2022,429-02,VDU,1350.0,2022-01-13 00:40:00,4.0,4.421383983841685,5.685793567904326,4.32,14.29,18.91,1.1,1,1 vehicle
6700546,2022-01-16 05:51:00,2022,43-01,VDU,31364.0,2022-01-16 05:50:00,1.0,1.8138466421261805,3.7630196539385503,13.38,5.52,7.35,-0.4,1,1 vehicle
6704998,2022-01-22 12:33:00,2022,82-02,VDU,33563.0,2022-01-22 12:30:00,3.0,14.696597483970107,10.9166146109414,10.71,11.31,18.42,0.75,1,1 vehicle
6705438,2022-01-23 08:12:00,2022,41-15,VDU,1370.0,2022-01-23 08:10:00,2.0,2.1864897679351167,1.361433362983291,13.26,9.74,14.63,-2.59,1,1 vehicle
6705458,2022-01-23 06:52:00,2022,35-01,VDU,31399.0,2022-01-23 06:50:00,2.0,4.976515575460946,4.900372212107007,8.290000000000001,6.35,10.19,-1.49,1,1 vehicle
6707504,2022-01-26 09:42:00,2022,917-08,VDU,4455.0,2022-01-26 09:40:00,2.0,3.646243837800575,4.0341030214687805,2.71,0.64,1.11,-2.76,1,1 vehicle
6709165,2022-01-28 17:07:00,2022,63-02,VDU,31122.0,2022-01-28 17:10:00,3.0,1.9087367405246258,0.0723277669925947,12.87,12.99,18.62,-8.83,1,1 vehicle
6709676,2022-01-29 14:06:00,2022,60-43,VDU,2530.0,2022-01-29 14:10:00,4.0,10.635453903120743,6.710546648763181,8.62,3.87,5.68,-0.98,1,1 vehicle
6709763,2022-01-29 19:25:00,2022,1-g4,VDU,31674.0,2022-01-29 19:20:00,5.0,1.13009392650079,2.9434338577391106,8.41,6.93,9.11,0.65,2,2 or more vehicles
6709791,2022-01-29 21:16:00,2022,1-m4,VDU,33431.0,2022-01-29 21:20:00,4.0,5.647272254091037,4.073257225176333,8.95,16.2,19.6,-3.26,2,2 or more vehicles
6711163,2022-01-31 16:10:00,2022,43-01,VDU,31364.0,2022-01-31 16:10:00,0.0,4.8402635516868076,3.7630196539385503,13.38,6.28,10.19,5.1,1,1 vehicle
6713761,2022-02-04 00:40:00,2022,1-a2,VDU,36386.0,2022-02-04 00:40:00,0.0,7.7172265811711505,6.384128057059852,11.12,17.12,24.99,-4.12,2,2 or more vehicles
6715235,2022-02-06 11:38:00,2022,1-z0,VDU,6499.0,2022-02-06 11:40:00,2.0,2.1937215449657477,4.548630125187953,10.22,8.9,13.6,0.4,1,1 vehicle
6716375,2022-02-08 09:42:00,2022,38-01,VDU,31392.0,2022-02-08 09:40:00,2.0,10.088469158771089,7.860927660955096,11.6,16.14,20.38,-3.33,1,1 vehicle
6716986,2022-02-09 08:08:00,2022,429-02,VDU,1350.0,2022-02-09 08:10:00,2.0,4.970088910792733,5.685793567904326,4.32,12.55,15.55,-0.9,1,1 vehicle
6717113,2022-02-09 08:55:00,2022,39-01,VDU,31387.0,2022-02-09 08:50:00,5.0,2.952926877240607,1.6348934580675056,15.7,10.9,17.74,-3.57,2,2 or more vehicles
6717271,2022-02-09 07:06:00,2022,1-u2,VDU,5975.0,2022-02-09 07:10:00,4.0,9.076037661051185,6.1636669433088285,5.9,9.1,13.0,0.4,1,1 vehicle
6717488,2022-02-09 15:52:00,2022,1-p2,VDU,33357.0,2022-02-09 15:50:00,2.0,12.214262198203894,12.445794851228827,9.9,3.09,4.21,-8.02,2,2 or more vehicles
6717527,2022-02-09 18:45:00,2022,1-f5,VDU,31579.0,2022-02-09 18:40:00,5.0,4.26206249269852,1.028741036313794,11.95,15.99,22.34,-3.57,2,2 or more vehicles
6718045,2022-02-10 14:54:00,2022,1-q5,VDU,33480.0,2022-02-10 14:50:00,4.0,4.831143984313554,8.323557642546657,13.83,5.49,8.62,-3.38,2,2 or more vehicles
6718463,2022-02-11 01:18:00,2022,823-01,VDU,3371.0,2022-02-11 01:20:00,2.0,8.637572934545263,8.716520375746207,2.12,8.2,12.0,-0.5,1,1 vehicle
6719063,2022-02-11 17:36:00,2022,1-c8,VDU,36308.0,2022-02-11 17:40:00,4.0,5.867619286944432,4.831712605587408,10.239999999999998,9.47,12.05,-3.58,2,2 or more vehicles
6719126,2022-02-09 00:25:00,2022,92-10,VDU,34087.0,2022-02-09 00:20:00,5.0,7.085526575144873,6.682100904890704,4.69,15.33,23.91,-4.97,1,1 vehicle
6720029,2022-02-13 15:53:00,2022,1-g4,VDU,31674.0,2022-02-13 15:50:00,3.0,0.385092242182069,2.9434338577391106,8.41,3.03,4.7,-4.81,1,1 vehicle
6720834,2022-02-14 19:07:00,2022,60-43,VDU,2530.0,2022-02-14 19:10:00,3.0,8.909348137041317,6.710546648763181,8.62,10.11,13.49,-0.02,1,1 vehicle
6722802,2022-02-17 12:00:00,2022,35-01,VDU,31399.0,2022-02-17 12:00:00,0.0,8.458406277615202,4.900372212107007,8.290000000000001,0.75,4.61,-1.34,1,1 vehicle
6723436,2022-02-18 07:50:00,2022,92-07,VDU,5981.0,2022-02-18 07:50:00,0.0,4.802998748882139,4.3294707374769,12.23,3.78,5.39,-2.55,2,2 or more vehicles
6724025,2022-02-19 11:35:00,2022,41-16,VDU,31363.0,2022-02-19 11:30:00,5.0,1.0409930209167175,4.6115007826263295,11.62,12.79,16.17,-2.77,1,1 vehicle
6724123,2022-02-19 12:15:00,2022,82-01,VDU,3463.0,2022-02-19 12:10:00,5.0,1.1454333720240824,2.8505006265868884,10.86,1.13,2.15,-5.13,2,2 or more vehicles
6724145,2022-02-19 16:17:00,2022,1-h4,VDU,32097.0,2022-02-19 16:20:00,3.0,6.245372999571371,6.809457005645053,11.07,4.85,11.56,-8.17,1,1 vehicle
6724351,2022-02-20 01:21:00,2022,1-q0,VDU,3471.0,2022-02-20 01:20:00,1.0,4.024809222286725,3.5305709872854014,2.13,1.6,6.07,-3.42,1,1 vehicle
6724514,2022-02-20 09:55:00,2022,1-e1,VDU,31488.0,2022-02-20 09:50:00,5.0,0.9908325741646758,3.522383406880032,9.57,17.22,25.97,-1.13,3,2 or more vehicles
6724543,2022-02-19 14:00:00,2022,36-02,VDU,31599.0,2022-02-19 14:00:00,0.0,8.957897638237993,11.862357694284489,12.92,15.05,21.46,-2.29,1,1 vehicle
6724611,2022-02-20 11:50:00,2022,821-04,VDU,3371.0,2022-02-20 11:50:00,0.0,2.7004183543330202,1.1005472736366726,7.81,11.6,14.4,0.0,1,1 vehicle
6725270,2022-02-21 17:05:00,2022,35-02,VDU,6300.0,2022-02-21 17:00:00,5.0,11.981175613555536,12.10977044219268,7.8,9.68,13.16,0.25,2,2 or more vehicles
6731874,2022-03-03 13:19:00,2022,426-01,VDU,31364.0,2022-03-03 13:20:00,1.0,2.507128492767688,1.731350363455631,2.35,8.77,11.27,3.98,1,1 vehicle
6734038,2022-03-06 15:28:00,2022,76-07,VDU,33643.0,2022-03-06 15:30:00,2.0,3.0655795405853272,5.475857574929004,13.91,14.59,22.15,0.71,2,2 or more vehicles
6734588,2022-03-07 14:22:00,2022,43-01,VDU,31364.0,2022-03-07 14:20:00,2.0,4.989881906067925,3.7630196539385503,13.38,5.35,10.58,-0.02,2,2 or more vehicles
6734639,2022-03-07 16:46:00,2022,43-01,VDU,31364.0,2022-03-07 16:50:00,4.0,2.5547804235138574,3.7630196539385503,13.38,2.67,4.8,1.0,3,2 or more vehicles
6740604,2022-03-15 12:44:00,2022,39-01,VDU,31387.0,2022-03-15 12:40:00,4.0,6.2305233047837945,1.6348934580675056,15.7,13.53,19.8,-2.66,2,2 or more vehicles
6740866,2022-03-15 17:52:00,2022,41-15,VDU,1370.0,2022-03-15 17:50:00,2.0,2.132210825069978,1.361433362983291,13.26,9.65,14.21,-1.79,4,2 or more vehicles
6741390,2022-03-16 10:57:00,2022,51-02,VDU,31572.0,2022-03-16 11:00:00,3.0,7.622663865842312,5.773738212981441,11.240000000000002,4.67,13.13,-1.39,1,1 vehicle
6742295,2022-03-16 11:31:00,2022,61-43,VDU,2643.0,2022-03-16 11:30:00,1.0,1.3756223013542288,1.4872992616818663,3.07,4.14,6.92,-2.26,1,1 vehicle
6742644,2022-03-18 09:34:00,2022,1-j2,VDU,32097.0,2022-03-18 09:30:00,4.0,8.53854818696096,12.851629039775409,9.98,12.45,15.48,-5.43,7,2 or more vehicles
6742717,2022-03-18 07:47:00,2022,427-12,VDU,31380.0,2022-03-18 07:50:00,3.0,4.641413152818474,8.344923350684882,14.45,10.55,14.5,0.66,1,1 vehicle
6744070,2022-03-20 09:29:00,2022,75-02,VDU,3433.0,2022-03-20 09:30:00,1.0,18.69715483473917,13.688896355889275,13.94,4.54,7.64,0.53,1,1 vehicle
6745070,2022-03-21 10:36:00,2022,420-01,VDU,31363.0,2022-03-21 10:40:00,4.0,2.9130442729992563,3.8504227892375225,11.31,4.83,6.17,1.49,1,1 vehicle
6748229,2022-03-24 21:27:00,2022,1-k2,VDU,2197.0,2022-03-24 21:30:00,3.0,3.0504469703394714,6.007449718079592,11.35,11.0,13.3,-3.3,1,1 vehicle
6749018,2022-03-25 17:00:00,2022,1-v8,VDU,35769.0,2022-03-25 17:00:00,0.0,5.737181459241777,2.971670386203585,7.97,3.57,4.8,-1.75,1,1 vehicle
6757523,2022-04-05 23:11:00,2022,1-p1,VHDU,33357.0,2022-04-05 23:10:00,1.0,6.543317216178086,2.6900827429345155,10.45,9.72,12.35,-6.35,2,2 or more vehicles
6758038,2022-04-06 14:30:00,2022,43-01,VHDU,31364.0,2022-04-06 14:30:00,0.0,7.899449520007154,3.7630196539385503,13.38,11.56,15.58,0.24,3,2 or more vehicles
6759298,2022-04-08 11:07:00,2022,30-06,VHDU,36415.0,2022-04-08 11:10:00,3.0,3.249229417622255,4.716207867910791,12.47,1.17,2.35,0.29,1,1 vehicle
6760575,2022-04-09 16:03:00,2022,1-m9,VHDU,33451.0,2022-04-09 16:00:00,3.0,7.586937672785287,3.2644947156683037,11.1,6.75,9.9,2.71,1,1 vehicle
6761461,2022-04-11 16:05:00,2022,41-15,VHDU,1370.0,2022-04-11 16:00:00,5.0,4.789949575972486,1.361433362983291,13.26,7.95,11.07,6.37,2,2 or more vehicles
6761500,2022-04-11 16:48:00,2022,46-01,VHDU,1350.0,2022-04-11 16:50:00,2.0,4.797032702992027,4.874633524047598,1.72,8.74,10.81,6.24,2,2 or more vehicles
6764017,2022-04-14 11:54:00,2022,1-g4,VHDU,31674.0,2022-04-14 11:50:00,4.0,0.06668149684755814,2.9434338577391106,8.41,20.56,31.65,10.86,3,2 or more vehicles
6768109,2022-04-20 14:17:00,2022,1-t6,VHDU,34073.0,2022-04-20 14:20:00,3.0,0.19639228140711157,1.8570057529358144,11.15,8.19,11.86,5.05,1,1 vehicle
6768973,2022-04-21 20:39:00,2022,42-02,VHDU,1370.0,2022-04-21 20:40:00,1.0,11.330421447155414,11.330292093996302,13.38,3.73,4.73,8.49,1,1 vehicle
6769641,2022-04-22 17:00:00,2022,1-u8,VHDU,35884.0,2022-04-22 17:00:00,0.0,1.1810822979445612,2.0838379564469443,7.66,1.96,2.94,4.63,2,2 or more vehicles
6771549,2022-04-25 11:01:00,2022,41-16,VHDU,31363.0,2022-04-25 11:00:00,1.0,4.805501659980369,4.6115007826263295,11.62,3.13,4.31,6.61,2,2 or more vehicles
6771892,2022-04-25 14:07:00,2022,360-02,VHDU,1493.0,2022-04-25 14:10:00,3.0,10.800794905126283,9.100636214623147,12.5,3.08,4.5,5.75,1,1 vehicle
6775995,2022-04-30 10:55:00,2022,45-01,VHDU,1453.0,2022-04-30 10:50:00,5.0,5.519602592326822,6.206697467082469,5.890000000000001,5.04,6.86,6.97,2,2 or more vehicles
6776190,2022-04-30 09:25:00,2022,429-02,VHDU,1350.0,2022-04-30 09:20:00,5.0,4.668047583752478,5.685793567904326,4.32,3.28,5.09,6.37,2,2 or more vehicles
6776192,2022-04-30 09:05:00,2022,429-02,VHDU,1350.0,2022-04-30 09:00:00,5.0,4.678507409991465,5.685793567904326,4.32,3.27,4.27,5.86,1,1 vehicle
6777956,2022-05-03 07:26:00,2022,1-q7,VHDU,33487.0,2022-05-03 07:30:00,4.0,0.41979886601541283,2.473295195759243,9.65,0.38,0.88,-1.43,1,1 vehicle
6782262,2022-05-08 05:45:00,2022,41-15,VHDU,1370.0,2022-05-08 05:40:00,5.0,5.785512575438104,1.361433362983291,13.26,6.87,10.03,8.35,1,1 vehicle
6784081,2022-05-10 11:08:00,2022,1-b6,VHDU,6134.0,2022-05-10 11:10:00,2.0,1.073838811906682,5.751425337701231,12.46,7.12,9.15,10.37,1,1 vehicle
6786232,2022-05-12 21:04:00,2022,1-f5,VHDU,31579.0,2022-05-12 21:00:00,4.0,5.83104878027273,1.028741036313794,11.95,10.94,16.46,3.03,1,1 vehicle
6786915,2022-05-13 16:39:00,2022,34-02,VHDU,1395.0,2022-05-13 16:40:00,1.0,8.081578789564597,5.246626996155354,8.89,5.36,8.2,6.56,3,2 or more vehicles
6787220,2022-05-14 01:56:00,2022,41-17,VHDU,1350.0,2022-05-14 02:00:00,4.0,8.908839632027858,6.841931195549181,4.66,1.67,2.09,0.48,2,2 or more vehicles
6787348,2022-05-14 03:42:00,2022,1-g3,VHDU,31674.0,2022-05-14 03:40:00,2.0,11.258067525233203,6.51508528335336,11.64,4.01,7.74,1.1,1,1 vehicle
6787663,2022-05-14 16:23:00,2022,54-12,VHDU,1938.0,2022-05-14 16:20:00,3.0,3.677812455255359,5.122886456510389,8.59,4.1,5.8,6.0,1,1 vehicle
6788274,2022-05-15 21:59:00,2022,1-m5,VHDU,33431.0,2022-05-15 22:00:00,1.0,10.210769977024345,6.468729395855224,14.15,1.04,3.43,6.99,1,1 vehicle
6788654,2022-05-16 09:41:00,2022,1-z0,VHDU,6499.0,2022-05-16 09:40:00,1.0,4.424597796421985,4.548630125187953,10.22,5.4,8.9,11.8,1,1 vehicle
6789047,2022-05-16 15:03:00,2022,63-03,VHDU,32322.0,2022-05-16 15:00:00,3.0,1.543861358080463,0.5913013752688775,14.58,3.66,4.8,8.83,1,1 vehicle
6792864,2022-05-20 12:07:00,2022,64-01,VHDU,2631.0,2022-05-20 12:10:00,3.0,2.4417533968652383,3.0850796312939655,6.8,2.3,3.3,8.8,2,2 or more vehicles
6793293,2022-05-21 05:09:00,2022,1-p4,VHDU,3463.0,2022-05-21 05:10:00,1.0,2.643684220861103,6.428645425378839,11.46,0.32,0.68,5.62,1,1 vehicle
6794575,2022-05-22 22:19:00,2022,1-f8,VHDU,31578.0,2022-05-22 22:20:00,1.0,3.537931951214904,3.061232100935264,5.76,6.35,9.31,7.34,1,1 vehicle
6796447,2022-05-24 19:27:00,2022,82-01,VHDU,3463.0,2022-05-24 19:30:00,3.0,2.120946939618488,2.8505006265868884,10.86,3.82,5.03,7.04,1,1 vehicle
